seed,step,n_observations,kernel,acquisition,length_scale,sigma_f,noise,best_observed,grid_best,simple_regret,rmse,mean_sigma
6,10,20,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,35.529025797727314,3.2224124754208705
6,11,21,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,35.536036058237414,3.2135871963973313
6,12,22,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,35.51741778658037,3.2062566255152687
6,13,23,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,34.750648668782674,3.122306211310781
6,14,24,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,34.767180566986916,3.080511143575626
6,15,25,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,34.770075640801394,3.071530299012984
6,16,26,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,34.76982115637149,3.0629750821544746
6,17,27,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,33.69765779114306,2.872732989844496
6,18,28,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,33.68571341311958,2.8665877983630277
6,19,29,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,33.64123870735396,2.860909851328264
6,20,30,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,31.402177279738225,2.709378614048391
6,21,31,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,24.139788899594464,2.396823960515427
6,22,32,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,23.972623464672274,2.339912713365396
6,23,33,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,23.640920665322724,2.2997025155389816
6,24,34,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,23.640394089008588,2.295342016047882
6,25,35,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,23.225708479137868,2.247515251930265
6,26,36,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,23.201682390485285,2.2452832957887807
6,27,37,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,23.148152387166377,2.2431872509085107
6,28,38,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,23.06674163304905,2.233818755405669
6,29,39,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,23.346415675591082,2.189364302295992
6,30,40,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,23.462950956236693,2.1226717551210443
7,0,10,RBF,EI,3.1622776601683795,10.0,0.1,15.578035547354148,0.39813160278248994,15.179903944571658,42.7491316501836,4.6843748708880835
7,1,11,RBF,EI,3.1622776601683795,10.0,0.1,10.960889035651505,0.39813160278248994,10.562757432869015,42.72860085288488,4.517655973196043
7,2,12,RBF,EI,3.1622776601683795,10.0,0.1,10.960889035651505,0.39813160278248994,10.562757432869015,26.237531493358386,4.305611561308837
7,3,13,RBF,EI,3.1622776601683795,10.0,0.1,7.5207033056183334,0.39813160278248994,7.1225717028358435,26.243176831064993,4.019622428303255
7,4,14,RBF,EI,3.1622776601683795,10.0,0.1,3.2234331776613523,0.39813160278248994,2.8253015748788624,26.347103966541507,3.708141544409581
7,5,15,RBF,EI,3.1622776601683795,10.0,0.1,3.2234331776613523,0.39813160278248994,2.8253015748788624,25.860032059836897,3.4929196819438384
7,6,16,RBF,EI,3.1622776601683795,10.0,0.1,0.7606257326368695,0.39813160278248994,0.36249412985437957,25.828430844557985,3.4388694064041
7,7,17,RBF,EI,3.1622776601683795,10.0,0.1,0.7606257326368695,0.39813160278248994,0.36249412985437957,26.256143796888438,3.264238405778595
7,8,18,RBF,EI,3.1622776601683795,10.0,0.1,0.6952991923029614,0.39813160278248994,0.2971675895204715,26.225305466761597,3.247039729655209
7,9,19,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.143085181414488,3.232694731985245
7,10,20,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.782884823279993,3.0275484906889982
7,11,21,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.72931593263595,2.927349008178176
7,12,22,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.406589375642167,2.781884018007385
7,13,23,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.320993038818028,2.6738423026276052
7,14,24,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.354362890003582,2.656644752579253
7,15,25,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.330076284554345,2.559280103545784
7,16,26,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.43089198468857,2.5540357252781076
7,17,27,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.86943860848992,2.3568426433939336
7,18,28,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.604766748714283,2.3393665915460553
7,19,29,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.54517256660976,2.3171806487293978
7,20,30,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.573072329173513,2.3140835282395136
7,21,31,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.62029451241608,2.222801371335266
7,22,32,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.62305944041827,2.22037067770116
7,23,33,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.35961896617736,2.189026926776765
7,24,34,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.22356377020966,2.1772451523557703
7,25,35,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.031220924838085,2.1498946389593296
7,26,36,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,25.817574382375504,2.0506659342711773
7,27,37,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,25.54485459126071,1.969994657168417
7,28,38,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,25.39560696972276,1.938167849201212
7,29,39,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,25.442567754315515,1.8848290453574443
7,30,40,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,25.08450659663292,1.8719026902561975
8,0,10,RBF,EI,1.7782794100389228,10.0,0.1,13.155569589021717,0.39813160278248994,12.757437986239227,63.1714303867843,7.788858830503066
8,1,11,RBF,EI,1.7782794100389228,10.0,0.1,2.6002174274106222,0.39813160278248994,2.2020858246281323,63.16024316764987,7.67767345598792
8,2,12,RBF,EI,1.7782794100389228,10.0,0.1,2.6002174274106222,0.39813160278248994,2.2020858246281323,57.2467542092742,7.599244124331179
8,3,13,RBF,EI,1.7782794100389228,10.0,0.1,2.6002174274106222,0.39813160278248994,2.2020858246281323,57.16949252327583,7.455820607075701
8,4,14,RBF,EI,1.7782794100389228,10.0,0.1,2.6002174274106222,0.39813160278248994,2.2020858246281323,57.164411140365594,7.379713371342752
8,5,15,RBF,EI,1.7782794100389228,10.0,0.1,2.6002174274106222,0.39813160278248994,2.2020858246281323,57.30266021685013,7.237403703732549
8,6,16,RBF,EI,1.7782794100389228,10.0,0.1,2.6002174274106222,0.39813160278248994,2.2020858246281323,56.23469984253426,7.093944962373944
8,7,17,RBF,EI,1.7782794100389228,10.0,0.1,2.6002174274106222,0.39813160278248994,2.2020858246281323,56.09353391427164,6.953328801952685
8,8,18,RBF,EI,1.7782794100389228,10.0,0.1,2.6002174274106222,0.39813160278248994,2.2020858246281323,41.59442084566016,6.809384570452722
8,9,19,RBF,EI,1.7782794100389228,10.0,0.1,2.6002174274106222,0.39813160278248994,2.2020858246281323,41.534836175167165,6.582893917058197
8,10,20,RBF,EI,1.7782794100389228,10.0,0.1,2.6002174274106222,0.39813160278248994,2.2020858246281323,41.52122305737514,6.530002731034828
8,11,21,RBF,EI,1.7782794100389228,10.0,0.1,2.6002174274106222,0.39813160278248994,2.2020858246281323,29.583896975106065,6.45483822210115
8,12,22,RBF,EI,1.7782794100389228,10.0,0.1,2.6002174274106222,0.39813160278248994,2.2020858246281323,29.568607696384248,6.217557802207381
8,13,23,RBF,EI,1.7782794100389228,10.0,0.1,2.1552780295638847,0.39813160278248994,1.7571464267813948,29.54835074336022,6.167084983427782
8,14,24,RBF,EI,1.7782794100389228,10.0,0.1,2.1552780295638847,0.39813160278248994,1.7571464267813948,29.538331761604805,6.018695523395561
8,15,25,RBF,EI,1.7782794100389228,10.0,0.1,2.1552780295638847,0.39813160278248994,1.7571464267813948,29.538324632112417,5.899783882249665
8,16,26,RBF,EI,1.7782794100389228,10.0,0.1,2.1552780295638847,0.39813160278248994,1.7571464267813948,29.53928434899719,5.8154668836744365
8,17,27,RBF,EI,1.7782794100389228,10.0,0.1,2.1552780295638847,0.39813160278248994,1.7571464267813948,29.57276031006691,5.75525626356474
8,18,28,RBF,EI,1.7782794100389228,10.0,0.1,1.9454341966313358,0.39813160278248994,1.5473025938488458,29.579403724300363,5.737056219933974
8,19,29,RBF,EI,1.7782794100389228,10.0,0.1,1.9454341966313358,0.39813160278248994,1.5473025938488458,29.584907905535303,5.682834072027252
8,20,30,RBF,EI,1.7782794100389228,10.0,0.1,0.6885980331854533,0.39813160278248994,0.2904664304029634,29.52503591444989,5.640596530864536
8,21,31,RBF,EI,1.7782794100389228,10.0,0.1,0.6149960198068296,0.39813160278248994,0.21686441702433967,29.523031821913268,5.613959749970642
8,22,32,RBF,EI,1.7782794100389228,10.0,0.1,0.6149960198068296,0.39813160278248994,0.21686441702433967,29.840768250489376,5.499493628501991
8,23,33,RBF,EI,1.7782794100389228,10.0,0.1,0.6149960198068296,0.39813160278248994,0.21686441702433967,29.676289622305614,5.358994328150128
8,24,34,RBF,EI,1.7782794100389228,10.0,0.1,0.6149960198068296,0.39813160278248994,0.21686441702433967,25.13759314831804,5.251092766528373
8,25,35,RBF,EI,1.7782794100389228,10.0,0.1,0.6149960198068296,0.39813160278248994,0.21686441702433967,25.162102178538838,5.162806209278379
8,26,36,RBF,EI,1.7782794100389228,10.0,0.1,0.48935208350074255,0.39813160278248994,0.09122048071825262,25.163712451325974,5.159402078057336
8,27,37,RBF,EI,1.7782794100389228,10.0,0.1,0.48935208350074255,0.39813160278248994,0.09122048071825262,25.06139814359867,5.080732524050468
8,28,38,RBF,EI,1.7782794100389228,10.0,0.1,0.46706594558690995,0.39813160278248994,0.06893434280442001,25.054528348156726,5.029668510865802
8,29,39,RBF,EI,1.7782794100389228,10.0,0.1,0.46706594558690995,0.39813160278248994,0.06893434280442001,25.05559488660042,4.963810749583627
8,30,40,RBF,EI,1.7782794100389228,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,25.056125736614977,4.959833142963749
9,0,10,RBF,EI,3.1622776601683795,10.0,0.1,8.079981497027273,0.39813160278248994,7.681849894244783,38.78566448994027,5.257912064718419
9,1,11,RBF,EI,3.1622776601683795,10.0,0.1,8.079981497027273,0.39813160278248994,7.681849894244783,38.85052995577443,5.079629787555836
9,2,12,RBF,EI,3.1622776601683795,10.0,0.1,8.079981497027273,0.39813160278248994,7.681849894244783,33.65030355675798,4.78646318957116
9,3,13,RBF,EI,3.1622776601683795,10.0,0.1,7.161116105997799,0.39813160278248994,6.762984503215309,32.32084773219265,4.538491065055912
9,4,14,RBF,EI,3.1622776601683795,10.0,0.1,1.871724100427194,0.39813160278248994,1.4735924976447041,32.247517457134606,4.024934540985355
9,5,15,RBF,EI,3.1622776601683795,10.0,0.1,0.46706594558690995,0.39813160278248994,0.06893434280442001,32.26463842951859,3.8648114296448677
9,6,16,RBF,EI,3.1622776601683795,10.0,0.1,0.46706594558690995,0.39813160278248994,0.06893434280442001,32.193201272950624,3.7134131305807294
9,7,17,RBF,EI,3.1622776601683795,10.0,0.1,0.46706594558690995,0.39813160278248994,0.06893434280442001,32.27718565805851,3.5184655393401467
9,8,18,RBF,EI,3.1622776601683795,10.0,0.1,0.46706594558690995,0.39813160278248994,0.06893434280442001,32.181417052791815,3.4081668899075512
9,9,19,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,32.329704458208774,3.3900549319592694
9,10,20,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,30.979418093986506,3.0584515229163327
9,11,21,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,30.9821403038654,2.9580975733529766
9,12,22,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,30.998238752698747,2.925637879658558
9,13,23,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,30.996457894373528,2.875981176512717
9,14,24,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,30.724709984368882,2.7373754009962488
9,15,25,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,30.790793230612714,2.726669234011434
9,16,26,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,30.787138574645706,2.671723285268189
9,17,27,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,30.951044498446375,2.6561754712078183
9,18,28,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,30.946685091362475,2.649873758440415
9,19,29,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,31.065719286304255,2.640679275874479
9,20,30,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,31.060781446952568,2.637351541465244
9,21,31,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.351787316235303,2.5174437008414006
9,22,32,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.34550707350354,2.512748151850025
9,23,33,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.50882981125201,2.3242805941142204
9,24,34,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.531969125717772,2.322612474062765
9,25,35,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.51387371298163,2.315887924319771
9,26,36,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.66306689415525,2.25620518929019
9,27,37,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.662078076056773,2.2528148411826883
9,28,38,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.6555272982319,2.245446999210744
9,29,39,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.674058558807417,2.2371617766535175
9,30,40,RBF,EI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,26.683726014918918,2.2317590929776827
0,0,10,RBF,PI,3.1622776601683795,10.0,0.1,10.869158211899503,0.39813160278248994,10.471026609117013,26.263225946648625,5.202088846913615
0,1,11,RBF,PI,3.1622776601683795,10.0,0.1,7.855314249586359,0.39813160278248994,7.457182646803869,26.42405932680202,5.158947926276078
0,2,12,RBF,PI,3.1622776601683795,10.0,0.1,6.058812217210628,0.39813160278248994,5.660680614428138,26.56428739266076,5.146960245532318
0,3,13,RBF,PI,3.1622776601683795,10.0,0.1,4.710467113375827,0.39813160278248994,4.312335510593337,26.742749998352487,5.13521885335346
0,4,14,RBF,PI,3.1622776601683795,10.0,0.1,3.941118613262609,0.39813160278248994,3.542987010480119,26.84262010782291,5.127422816473346
0,5,15,RBF,PI,3.1622776601683795,10.0,0.1,3.852822918126801,0.39813160278248994,3.454691315344311,26.773362054996316,5.123613725125178
0,6,16,RBF,PI,3.1622776601683795,10.0,0.1,3.852822918126801,0.39813160278248994,3.454691315344311,26.463138834452014,5.057143459914624
0,7,17,RBF,PI,3.1622776601683795,10.0,0.1,2.267727009404319,0.39813160278248994,1.869595406621829,26.278726356497227,5.0095446667821975
0,8,18,RBF,PI,3.1622776601683795,10.0,0.1,1.6690888510787047,0.39813160278248994,1.2709572482962148,26.23856574048586,4.972493082216297
0,9,19,RBF,PI,3.1622776601683795,10.0,0.1,1.1997238901101657,0.39813160278248994,0.8015922873276757,26.23533340520704,4.93713983848023
0,10,20,RBF,PI,3.1622776601683795,10.0,0.1,0.8596321264987097,0.39813160278248994,0.46150052371621975,26.249996727807197,4.913095494959554
0,11,21,RBF,PI,3.1622776601683795,10.0,0.1,0.6672534185890893,0.39813160278248994,0.26912181580659933,26.251983302405293,4.892957397838654
0,12,22,RBF,PI,3.1622776601683795,10.0,0.1,0.6672534185890893,0.39813160278248994,0.26912181580659933,26.289772652598778,4.484408618332473
0,13,23,RBF,PI,3.1622776601683795,10.0,0.1,0.47867977620255964,0.39813160278248994,0.0805481734200697,26.276807310582985,4.467894961081928
0,14,24,RBF,PI,3.1622776601683795,10.0,0.1,0.47867977620255964,0.39813160278248994,0.0805481734200697,26.31310055537384,4.438453219809567
0,15,25,RBF,PI,3.1622776601683795,10.0,0.1,0.47867977620255964,0.39813160278248994,0.0805481734200697,24.84190168673064,4.168785016215975
0,16,26,RBF,PI,3.1622776601683795,10.0,0.1,0.41937933117310955,0.39813160278248994,0.021247728390619613,24.775246753807583,4.155059903031703
0,17,27,RBF,PI,3.1622776601683795,10.0,0.1,0.41937933117310955,0.39813160278248994,0.021247728390619613,24.779412070166078,4.141292209646304
0,18,28,RBF,PI,3.1622776601683795,10.0,0.1,0.41937933117310955,0.39813160278248994,0.021247728390619613,24.709679311818732,4.127049799633318
0,19,29,RBF,PI,3.1622776601683795,10.0,0.1,0.41937933117310955,0.39813160278248994,0.021247728390619613,24.69606673771957,4.125156569533863
0,20,30,RBF,PI,3.1622776601683795,10.0,0.1,0.41937933117310955,0.39813160278248994,0.021247728390619613,24.635981494739564,4.111578211737321
0,21,31,RBF,PI,3.1622776601683795,10.0,0.1,0.41937933117310955,0.39813160278248994,0.021247728390619613,24.34177814165378,3.976225006583289
0,22,32,RBF,PI,3.1622776601683795,10.0,0.1,0.41937933117310955,0.39813160278248994,0.021247728390619613,22.61097274162607,3.5667639332151784
0,23,33,RBF,PI,3.1622776601683795,10.0,0.1,0.41937933117310955,0.39813160278248994,0.021247728390619613,22.59526522622715,3.5268387994073547
0,24,34,RBF,PI,3.1622776601683795,10.0,0.1,0.41937933117310955,0.39813160278248994,0.021247728390619613,21.88727333583409,3.357826520319435
0,25,35,RBF,PI,3.1622776601683795,10.0,0.1,0.41937933117310955,0.39813160278248994,0.021247728390619613,22.034064173140013,3.2712472566830204
0,26,36,RBF,PI,3.1622776601683795,10.0,0.1,0.41937933117310955,0.39813160278248994,0.021247728390619613,21.939993121901068,2.8978395526710816
0,27,37,RBF,PI,3.1622776601683795,10.0,0.1,0.41937933117310955,0.39813160278248994,0.021247728390619613,23.71901132522374,2.6995016670941485
0,28,38,RBF,PI,3.1622776601683795,10.0,0.1,0.41937933117310955,0.39813160278248994,0.021247728390619613,23.66006642447256,2.6759773900155808
0,29,39,RBF,PI,3.1622776601683795,10.0,0.1,0.41937933117310955,0.39813160278248994,0.021247728390619613,24.667724795567604,2.4473471193689096
0,30,40,RBF,PI,3.1622776601683795,10.0,0.1,0.41937933117310955,0.39813160278248994,0.021247728390619613,24.600561292971403,2.227566629429386
1,0,10,RBF,PI,3.1622776601683795,10.0,0.1,3.6278174813634045,0.39813160278248994,3.2296858785809146,44.67824553526838,4.8839790566336525
1,1,11,RBF,PI,3.1622776601683795,10.0,0.1,3.6243039183429193,0.39813160278248994,3.2261723155604294,44.53039906333441,4.7627138745818485
1,2,12,RBF,PI,3.1622776601683795,10.0,0.1,3.6243039183429193,0.39813160278248994,3.2261723155604294,44.571895907264356,4.557182168067383
1,3,13,RBF,PI,3.1622776601683795,10.0,0.1,3.6243039183429193,0.39813160278248994,3.2261723155604294,44.3382149583097,4.494358617406158
1,4,14,RBF,PI,3.1622776601683795,10.0,0.1,2.0002444463022497,0.39813160278248994,1.6021128435197598,44.19990497933971,4.231709738406619
1,5,15,RBF,PI,3.1622776601683795,10.0,0.1,1.7371334071054125,0.39813160278248994,1.3390018043229226,44.191502012454016,4.15247622455237
1,6,16,RBF,PI,3.1622776601683795,10.0,0.1,1.6032955652656558,0.39813160278248994,1.2051639624831658,44.19480422909651,4.104129090544488
1,7,17,RBF,PI,3.1622776601683795,10.0,0.1,1.6032955652656558,0.39813160278248994,1.2051639624831658,43.982579934702116,3.992082206503903
1,8,18,RBF,PI,3.1622776601683795,10.0,0.1,0.7881417537501747,0.39813160278248994,0.39001015096768477,43.98379322442893,3.9740998868142485
1,9,19,RBF,PI,3.1622776601683795,10.0,0.1,0.45847045733514946,0.39813160278248994,0.06033885455265953,43.9656527506069,3.9462807679508134
1,10,20,RBF,PI,3.1622776601683795,10.0,0.1,0.45847045733514946,0.39813160278248994,0.06033885455265953,43.916016561226996,3.913536012966625
1,11,21,RBF,PI,3.1622776601683795,10.0,0.1,0.45847045733514946,0.39813160278248994,0.06033885455265953,43.805699873801146,3.6551245164081156
1,12,22,RBF,PI,3.1622776601683795,10.0,0.1,0.45847045733514946,0.39813160278248994,0.06033885455265953,43.832056223785955,3.461200082579922
1,13,23,RBF,PI,3.1622776601683795,10.0,0.1,0.45847045733514946,0.39813160278248994,0.06033885455265953,35.29377822606339,3.234723992157765
1,14,24,RBF,PI,3.1622776601683795,10.0,0.1,0.45847045733514946,0.39813160278248994,0.06033885455265953,35.28144884573005,3.1917314972772663
1,15,25,RBF,PI,3.1622776601683795,10.0,0.1,0.45847045733514946,0.39813160278248994,0.06033885455265953,35.273365255251946,3.062629542241425
1,16,26,RBF,PI,3.1622776601683795,10.0,0.1,0.45847045733514946,0.39813160278248994,0.06033885455265953,19.365595125352737,2.9091839786230276
1,17,27,RBF,PI,3.1622776601683795,10.0,0.1,0.45847045733514946,0.39813160278248994,0.06033885455265953,19.134779820100196,2.8839589979535933
1,18,28,RBF,PI,3.1622776601683795,10.0,0.1,0.45847045733514946,0.39813160278248994,0.06033885455265953,19.105297046225775,2.8793145390518196
1,19,29,RBF,PI,3.1622776601683795,10.0,0.1,0.45847045733514946,0.39813160278248994,0.06033885455265953,19.137949691110908,2.7922785925998372
1,20,30,RBF,PI,3.1622776601683795,10.0,0.1,0.45847045733514946,0.39813160278248994,0.06033885455265953,19.104845301142173,2.778501335248351
1,21,31,RBF,PI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,19.039811068563832,2.7611570245694432
1,22,32,RBF,PI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,18.944290103282412,2.73247548811057
1,23,33,RBF,PI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,18.94007576240961,2.728125582933746
1,24,34,RBF,PI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,19.370837326997282,2.6836976048082386
1,25,35,RBF,PI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,19.311440559908032,2.5830176632077517
1,26,36,RBF,PI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,19.31367150318238,2.5394737522040844
1,27,37,RBF,PI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,19.303087410002085,2.536634966990902
1,28,38,RBF,PI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,19.266255747423042,2.534347225578637
1,29,39,RBF,PI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,19.261840967867062,2.5329699926565854
1,30,40,RBF,PI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,19.23301730509065,2.524328311351213
2,0,10,RBF,PI,3.1622776601683795,10.0,0.1,0.8426452593085916,0.39813160278248994,0.44451365652610164,45.26556580801586,4.873675267157149
2,1,11,RBF,PI,3.1622776601683795,10.0,0.1,0.8426452593085916,0.39813160278248994,0.44451365652610164,45.07622678747321,4.5482629337942395
2,2,12,RBF,PI,3.1622776601683795,10.0,0.1,0.8426452593085916,0.39813160278248994,0.44451365652610164,45.397196883583504,4.503712053759624
2,3,13,RBF,PI,3.1622776601683795,10.0,0.1,0.6652734857484113,0.39813160278248994,0.26714188296592134,45.34318990414374,4.439811971030203
2,4,14,RBF,PI,3.1622776601683795,10.0,0.1,0.6652734857484113,0.39813160278248994,0.26714188296592134,45.25527796485574,4.227376175580045
2,5,15,RBF,PI,3.1622776601683795,10.0,0.1,0.6652734857484113,0.39813160278248994,0.26714188296592134,45.323034375406316,4.164178590914942
2,6,16,RBF,PI,3.1622776601683795,10.0,0.1,0.46706594558690995,0.39813160278248994,0.06893434280442001,45.50114542328488,4.1359919516300145
2,7,17,RBF,PI,3.1622776601683795,10.0,0.1,0.46706594558690995,0.39813160278248994,0.06893434280442001,45.55806726054698,4.078755746619113
2,8,18,RBF,PI,3.1622776601683795,10.0,0.1,0.46706594558690995,0.39813160278248994,0.06893434280442001,45.03213464561323,3.8261067275509664
2,9,19,RBF,PI,3.1622776601683795,10.0,0.1,0.46706594558690995,0.39813160278248994,0.06893434280442001,43.69274668791703,3.6770400222422137
2,10,20,RBF,PI,3.1622776601683795,10.0,0.1,0.46706594558690995,0.39813160278248994,0.06893434280442001,43.55874877398304,3.4172914487997383
2,11,21,RBF,PI,3.1622776601683795,10.0,0.1,0.46706594558690995,0.39813160278248994,0.06893434280442001,43.613974853213755,3.318971611506509
2,12,22,RBF,PI,3.1622776601683795,10.0,0.1,0.46706594558690995,0.39813160278248994,0.06893434280442001,34.3977535266954,3.1304319109684013
2,13,23,RBF,PI,3.1622776601683795,10.0,0.1,0.46706594558690995,0.39813160278248994,0.06893434280442001,33.53688258867583,2.921987794850262
2,14,24,RBF,PI,3.1622776601683795,10.0,0.1,0.46706594558690995,0.39813160278248994,0.06893434280442001,33.67083652973863,2.8984664458878786
2,15,25,RBF,PI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,33.72265630567052,2.8754571631243824
2,16,26,RBF,PI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,33.7223074681027,2.838709678094787
2,17,27,RBF,PI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,33.71770486164925,2.738155340634944
2,18,28,RBF,PI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,33.72014252573872,2.711114539987495
2,19,29,RBF,PI,3.1622776601683795,10.0,0.1,0.39813160278248994,0.39813160278248994,0.0,33.67114828055662,2.6966501375087577
